Index,True_Valence,True_Arousal,Pred_Valence,Pred_Arousal
2623,1,0,0,0
2624,1,0,0,0
2625,1,0,0,0
2626,0,0,0,0
2627,1,0,0,0
2628,1,0,0,0
2629,1,0,0,0
2630,1,0,0,0
2631,1,0,0,0
2632,1,0,0,0
2633,1,0,0,0
2634,1,0,0,0
2635,1,0,0,0
2636,1,0,0,0
2637,1,0,0,0
2638,1,0,0,0
2639,1,0,0,0
2640,1,0,0,0
2641,1,0,0,0
2642,1,0,0,0
2643,1,0,0,0
2644,1,0,0,0
2645,1,0,0,0
2646,1,0,0,0
2647,1,0,0,0
2648,1,0,0,0
2649,1,0,0,0
2650,1,0,0,0
2651,1,0,0,0
2652,1,0,0,0
2653,1,0,0,0
2654,0,0,0,0
2655,0,1,0,0
2656,0,1,0,0
2657,0,1,0,0
2658,0,1,0,0
2659,0,1,0,0
2660,0,1,0,0
2661,0,1,0,0
2662,0,1,0,0
2663,0,1,0,0
2664,0,1,0,0
2665,0,1,0,0
2666,0,1,0,0
2667,0,1,0,0
2668,0,1,0,0
2669,0,1,0,0
2670,0,1,0,0
2671,0,1,0,0
2672,0,1,0,0
2673,0,1,0,0
2674,0,1,0,0
2675,0,1,0,0
2676,0,1,0,0
2677,0,1,0,0
2678,0,1,0,0
2679,0,1,0,0
2680,0,1,0,0
2681,0,1,0,0
2682,0,1,0,0
2683,0,1,0,0
2684,0,1,0,0
2685,0,1,0,0
2686,0,1,0,0
2687,0,1,0,0
2688,0,1,0,0
2689,0,1,0,0
2690,0,1,0,0
2691,0,1,0,0
2692,0,1,0,0
2693,0,0,0,0
2694,1,0,0,0
2695,1,0,0,0
2696,1,0,0,0
2697,0,1,0,0
2698,0,1,0,0
2699,0,1,0,0
2700,0,1,0,0
2701,0,1,0,0
2702,0,1,0,0
2703,0,1,0,0
2704,0,1,0,0
2705,0,1,0,0
2706,0,1,0,0
2707,0,1,0,0
2708,0,1,0,0
2709,0,1,0,0
2710,0,1,0,0
2711,0,1,0,0
2712,0,1,0,0
2713,0,1,0,0
2714,0,1,0,0
2715,0,1,0,0
2716,0,1,0,0
2717,0,1,0,0
2718,0,1,0,0
2719,0,1,0,0
2720,0,1,0,0
2721,0,1,0,0
2722,0,1,0,0
2723,0,1,0,0
2724,0,0,0,0
2725,0,0,0,0
2726,0,0,0,0
2727,0,0,0,0
2728,0,0,0,0
2729,1,0,0,0
2730,1,0,0,0
2731,1,0,0,0
2732,1,0,0,0
2733,1,0,0,0
2734,1,0,0,0
2735,1,0,0,0
2736,1,0,0,0
2737,1,0,0,0
2738,1,0,0,0
2739,1,0,0,0
2740,1,1,0,0
2741,1,1,0,0
2742,1,1,0,0
2743,1,1,0,0
2744,1,1,0,0
2745,1,1,0,0
2746,1,1,0,0
2747,1,1,0,0
2748,1,1,0,0
2749,1,1,0,0
2750,1,1,0,0
2751,1,1,0,0
2752,1,1,0,0
2753,1,1,0,0
2754,1,1,0,0
2755,1,1,0,0
2756,1,1,0,0
2757,1,1,0,0
2758,0,0,0,0
2759,0,0,0,0
2760,0,0,0,0
2761,0,0,0,0
2762,0,0,0,0
2763,0,1,0,0
2764,1,1,0,0
2765,1,1,0,0
2766,1,1,0,0
2767,1,1,0,0
2768,1,1,0,0
2769,1,1,0,0
2770,1,1,0,0
2771,1,1,0,0
2772,1,1,0,0
2773,1,1,0,0
2774,1,1,0,0
2775,1,1,0,0
2776,1,1,0,0
2777,1,1,0,0
2778,1,1,0,0
2779,1,1,0,0
2780,1,1,0,0
2781,1,1,0,0
2782,1,1,0,0
2783,1,1,0,0
2784,1,1,0,0
2785,1,1,0,0
2786,1,1,0,0
2787,1,1,0,0
2788,1,1,0,0
2789,1,1,0,0
2790,1,1,0,0
2791,0,0,0,0
2792,1,0,0,0
2793,1,0,0,0
2794,1,0,0,0
2795,0,1,0,0
2796,1,1,0,0
2797,1,1,0,0
2798,1,1,0,0
2799,1,1,0,0
2800,1,1,0,0
2801,1,1,0,0
2802,1,1,0,0
2803,1,1,0,0
2804,1,1,0,0
2805,1,1,0,0
2806,1,0,0,0
2807,0,0,0,0
2808,0,0,0,0
2809,0,0,0,0
2810,0,0,0,0
2811,0,0,0,0
2812,0,0,0,0
2813,0,0,0,0
2814,0,0,0,0
2815,0,1,0,0
2816,0,1,0,0
2817,0,1,0,0
2818,1,0,0,0
2819,1,0,0,0
2820,1,0,0,0
2821,1,0,0,0
2822,1,0,0,0
2823,1,0,0,0
2824,1,0,0,0
2825,1,0,0,0
2826,1,0,0,0
2827,1,0,0,0
2828,1,0,0,0
2829,1,0,0,0
2830,1,0,0,0
2831,0,0,0,0
2832,0,0,0,0
2833,0,0,0,0
2834,0,0,0,0
2835,0,0,0,0
2836,0,0,0,0
2837,0,0,0,0
2838,0,0,0,0
2839,0,0,0,0
2840,0,0,0,0
2841,0,0,0,0
2842,0,0,0,0
2843,0,0,0,0
2844,0,0,0,0
2845,0,0,0,0
2846,0,0,0,0
2847,0,0,0,0
2848,1,0,0,0
2849,1,0,0,0
2850,1,0,0,0
2851,1,0,0,0
2852,1,0,0,0
2853,1,0,0,0
2854,1,0,0,0
2855,1,0,0,0
2856,1,0,0,0
2857,1,0,0,0
2858,1,0,0,0
2859,1,0,0,0
2860,1,0,0,0
2861,1,0,0,0
2862,1,0,0,0
2863,1,0,0,0
2864,1,0,0,0
2865,1,0,0,0
2866,1,0,0,0
2867,1,0,0,0
2868,1,0,0,0
2869,1,0,0,0
2870,1,0,0,0
2871,1,0,0,0
2872,1,0,0,0
2873,1,0,0,0
2874,0,0,0,0
2875,0,1,0,0
2876,0,1,0,0
2877,1,1,0,0
2878,1,1,0,0
2879,1,1,0,0
2880,1,1,0,0
2881,1,0,0,0
2882,1,0,0,0
2883,1,0,0,0
2884,1,0,0,0
2885,1,0,0,0
2886,1,0,0,0
2887,1,0,0,0
2888,1,0,0,0
2889,1,0,0,0
2890,1,0,0,0
2891,1,0,0,0
2892,1,0,0,0
2893,1,0,0,0
2894,1,0,0,0
2895,1,0,0,0
2896,1,0,0,0
2897,1,0,0,0
2898,1,0,0,0
2899,1,0,0,0
2900,1,0,0,0
2901,1,0,0,0
2902,0,0,0,0
2903,0,0,0,0
2904,0,1,0,0
2905,0,1,0,0
2906,0,1,0,0
2907,0,1,0,0
2908,0,1,0,0
2909,0,1,0,0
2910,0,1,0,0
2911,0,1,0,0
2912,0,1,0,0
2913,0,1,0,0
2914,0,1,0,0
2915,0,1,0,0
2916,0,1,0,0
2917,0,1,0,0
2918,0,1,0,0
2919,0,1,0,0
2920,0,1,0,0
2921,0,1,0,0
2922,0,1,0,0
2923,0,1,0,0
2924,0,1,0,0
2925,0,1,0,0
2926,0,1,0,0
2927,0,1,0,0
2928,0,1,0,0
2929,0,1,0,0
2930,0,1,0,0
2931,0,1,0,0
2932,0,1,0,0
2933,0,1,0,0
2934,0,1,0,0
2935,0,1,0,0
2936,0,1,0,0
2937,0,1,0,0
2938,0,1,0,0
2939,0,1,0,0
2940,0,1,0,0
2941,0,0,0,0
2942,1,1,0,0
2943,1,1,0,0
2944,0,1,0,0
2945,0,1,0,0
2946,0,1,0,0
2947,0,1,0,0
2948,0,1,0,0
2949,0,1,0,0
2950,0,1,0,0
2951,0,1,0,0
2952,0,1,0,0
2953,0,1,0,0
2954,0,1,0,0
2955,0,1,0,0
2956,0,1,0,0
2957,0,1,0,0
2958,0,1,0,0
2959,0,1,0,0
2960,0,1,0,0
2961,0,1,0,0
2962,0,1,0,0
2963,0,1,0,0
2964,0,1,0,0
2965,0,1,0,0
2966,0,1,0,0
2967,0,1,0,0
2968,0,1,0,0
2969,0,1,0,0
2970,0,0,0,0
2971,1,1,0,0
2972,1,1,0,0
2973,1,1,0,0
2974,1,1,0,0
2975,1,1,0,0
2976,1,1,0,0
2977,1,1,0,0
2978,1,1,0,0
2979,1,1,0,0
2980,1,1,0,0
2981,1,1,0,0
2982,1,1,0,0
2983,1,1,0,0
2984,1,1,0,0
2985,1,1,0,0
2986,1,1,0,0
2987,1,1,0,0
2988,1,1,0,0
2989,1,1,0,0
2990,1,1,0,0
2991,1,1,0,0
2992,1,1,0,0
2993,1,1,0,0
2994,1,1,0,0
2995,1,1,0,0
2996,1,1,0,0
2997,1,1,0,0
2998,1,1,0,0
2999,1,1,0,0
3000,0,1,1,1
3001,0,1,1,1
3002,0,1,1,1
3003,0,1,1,1
3004,0,0,0,0
3005,0,1,0,0
3006,0,1,0,0
3007,0,1,1,1
3008,0,1,0,0
3009,0,1,0,0
3010,0,1,0,0
3011,0,1,1,1
3012,0,1,1,1
3013,0,1,0,0
3014,0,1,0,0
3015,0,1,0,0
3016,0,1,0,0
3017,0,1,0,0
3018,0,1,1,1
3019,0,1,0,0
3020,0,1,0,0
3021,0,1,0,0
3022,0,1,0,0
3023,0,1,0,0
3024,0,1,0,0
3025,0,1,0,0
3026,0,1,0,0
3027,0,1,0,0
3028,0,1,0,0
3029,0,1,1,1
3030,0,1,0,0
3031,0,1,0,0
3032,1,0,0,0
3033,1,1,0,0
3034,1,1,1,1
3035,1,1,0,0
3036,1,1,0,0
3037,0,0,0,0
3038,1,0,0,0
3039,1,0,1,1
3040,1,0,0,0
3041,1,0,0,0
3042,1,0,1,1
3043,1,0,1,1
3044,1,0,1,1
3045,1,0,0,0
3046,1,0,1,1
3047,1,0,0,0
3048,1,0,0,0
3049,1,0,1,1
3050,0,0,1,1
3051,1,0,0,0
3052,1,0,0,0
3053,1,1,0,0
3054,1,1,0,0
3055,1,1,1,1
3056,1,1,0,0
3057,1,1,1,1
3058,1,1,1,1
3059,1,1,1,1
3060,0,0,0,0
3061,0,0,0,0
3062,0,0,1,1
3063,0,0,0,0
3064,0,0,0,0
3065,0,0,0,0
3066,0,0,0,0
3067,0,0,1,1
3068,0,0,0,0
3069,0,0,0,0
3070,0,0,0,0
3071,0,0,0,0
3072,0,0,0,0
3073,1,0,0,0
3074,1,0,0,0
3075,1,0,0,0
3076,1,0,0,0
3077,1,0,0,0
3078,1,0,0,0
3079,1,0,0,0
3080,1,0,0,0
3081,1,0,0,0
3082,1,0,0,0
3083,1,0,0,0
3084,1,0,0,0
3085,1,0,1,1
3086,1,0,0,0
3087,1,0,0,0
3088,1,0,0,0
3089,1,0,0,0
3090,1,0,0,0
3091,1,0,0,0
3092,0,0,1,1
3093,0,0,0,0
3094,1,0,1,1
3095,1,0,1,1
3096,1,0,0,0
3097,1,0,0,0
3098,1,0,1,1
3099,1,0,1,1
3100,1,0,1,1
3101,1,0,1,1
3102,1,0,1,1
3103,1,0,1,1
3104,1,0,0,0
3105,1,0,1,1
3106,1,0,0,0
3107,1,0,0,0
3108,1,0,0,0
3109,1,0,0,0
3110,1,0,0,0
3111,1,0,0,0
3112,1,0,0,0
3113,1,0,0,0
3114,1,0,0,0
3115,1,0,1,1
3116,1,0,1,1
3117,1,0,1,1
3118,1,0,1,1
3119,1,0,1,1
3120,0,0,0,0
3121,0,1,0,0
3122,0,1,0,0
3123,0,1,1,1
3124,0,1,1,1
3125,0,1,1,1
3126,0,1,1,1
3127,0,1,0,0
3128,0,1,1,1
3129,0,1,0,0
3130,0,1,0,0
3131,0,1,0,0
3132,0,1,0,0
3133,0,1,0,0
3134,0,1,0,0
3135,0,1,1,1
3136,0,1,1,1
3137,0,1,0,0
3138,0,1,0,0
3139,1,0,1,1
3140,1,0,1,1
3141,1,0,1,1
3142,1,0,1,1
3143,1,0,1,1
3144,1,0,1,1
3145,1,0,0,0
3146,1,0,1,1
3147,1,0,0,0
3148,0,0,1,1
3149,1,0,1,1
3150,1,0,0,0
3151,1,0,1,1
3152,1,0,0,0
3153,1,0,0,0
3154,1,0,0,0
3155,1,0,1,1
3156,1,0,0,0
3157,1,0,0,0
3158,1,0,0,0
3159,1,0,1,1
3160,1,0,1,1
3161,1,0,1,1
3162,1,0,1,1
3163,1,0,0,0
3164,1,0,0,0
3165,1,0,0,0
3166,1,0,1,1
3167,0,1,0,0
3168,0,1,0,0
3169,0,1,0,0
3170,0,1,0,0
3171,0,1,1,1
3172,0,1,0,0
3173,0,1,0,0
3174,0,1,1,1
3175,0,1,0,0
3176,0,1,0,0
3177,0,1,0,0
3178,0,1,0,0
3179,0,1,0,0
3180,0,1,0,0
3181,0,1,0,0
3182,0,1,0,0
3183,0,1,0,0
3184,0,1,1,1
3185,0,1,0,0
3186,0,1,0,0
3187,0,0,1,1
3188,0,1,1,1
3189,0,1,1,1
3190,0,1,1,1
3191,0,1,1,1
3192,0,1,1,1
3193,0,1,1,1
3194,0,1,1,1
3195,0,1,0,0
3196,0,1,0,0
3197,0,1,0,0
3198,0,1,1,1
3199,0,1,1,1
3200,0,1,1,1
3201,0,1,1,1
3202,0,1,1,1
3203,0,1,0,0
3204,0,1,1,1
3205,0,1,1,1
3206,0,1,1,1
3207,0,1,1,1
3208,0,1,1,1
3209,0,1,0,0
3210,0,0,1,1
3211,0,1,1,1
3212,0,1,1,1
3213,0,1,0,0
3214,0,1,0,0
3215,0,1,1,1
3216,0,1,1,1
3217,1,1,1,1
3218,1,1,1,1
3219,1,1,1,1
3220,1,1,1,1
3221,1,1,1,1
3222,1,1,1,1
3223,1,1,1,1
3224,1,1,1,1
3225,1,1,0,0
3226,1,1,0,0
3227,1,1,1,1
3228,1,1,1,1
3229,1,1,0,0
3230,1,1,0,0
3231,1,1,1,1
3232,1,1,1,1
3233,1,1,1,1
3234,1,1,1,1
3235,1,1,1,1
3236,1,1,1,1
3237,1,1,1,1
3238,1,1,1,1
3239,1,1,1,1
3240,1,1,1,1
3241,1,1,1,1
3242,1,1,1,1
3243,1,1,1,1
3244,1,1,1,1
3245,1,1,1,1
3246,1,1,1,1
3247,1,1,1,1
3248,1,1,1,1
3249,1,1,1,1
3250,0,0,1,1
3251,1,1,1,1
3252,1,0,1,1
3253,1,1,1,1
3254,1,1,1,1
3255,1,1,0,0
3256,1,1,0,0
3257,1,1,1,1
3258,1,1,0,0
3259,1,1,1,1
3260,1,1,0,0
3261,1,1,1,1
3262,1,1,1,1
3263,1,1,1,1
3264,1,1,1,1
3265,1,1,1,1
3266,1,1,1,1
3267,1,1,1,1
3268,0,0,0,0
3269,0,0,0,0
3270,0,0,0,0
3271,0,0,0,0
3272,0,0,1,1
3273,0,0,0,0
3274,0,0,1,1
3275,0,0,1,1
3276,0,0,0,0
3277,0,0,1,1
3278,0,0,0,0
3279,0,1,0,0
3280,0,1,0,0
3281,0,1,0,0
3282,0,1,1,1
3283,0,0,1,1
3284,1,1,1,1
3285,1,1,1,1
3286,1,1,1,1
3287,1,1,0,0
3288,1,1,0,0
3289,1,1,0,0
3290,1,1,0,0
3291,1,1,0,0
3292,1,1,0,0
3293,1,1,0,0
3294,1,1,0,0
3295,1,1,0,0
3296,1,1,0,0
3297,1,1,0,0
3298,1,1,0,0
3299,1,1,0,0
3300,1,1,0,0
3301,1,1,0,0
3302,1,1,0,0
3303,1,1,0,0
3304,1,1,0,0
3305,1,1,1,1
3306,0,0,1,1
3307,0,0,1,1
3308,1,0,1,1
3309,1,0,0,0
3310,1,0,0,0
3311,1,0,0,0
3312,1,0,0,0
3313,1,0,0,0
3314,1,0,0,0
3315,1,0,0,0
3316,1,0,0,0
3317,1,0,0,0
3318,1,0,0,0
3319,1,0,0,0
3320,1,0,0,0
3321,1,0,0,0
3322,1,0,0,0
3323,1,0,0,0
3324,1,0,0,0
3325,1,0,0,0
3326,1,0,0,0
3327,0,0,0,0
3328,0,0,0,0
3329,0,0,0,0
3330,0,0,0,0
3331,0,0,0,0
3332,0,0,0,0
3333,0,0,0,0
3334,0,0,0,0
3335,0,0,0,0
3336,0,0,0,0
3337,0,0,0,0
3338,0,0,0,0
3339,1,1,0,0
3340,1,1,0,0
3341,1,1,0,0
3342,1,1,0,0
3343,1,1,0,0
3344,1,1,0,0
3345,1,1,0,0
3346,1,1,0,0
3347,1,1,0,0
3348,1,0,0,0
3349,1,0,0,0
3350,1,0,0,0
3351,1,0,0,0
3352,1,0,0,0
3353,1,0,0,0
3354,1,0,0,0
3355,1,0,0,0
3356,1,0,0,0
3357,1,0,0,0
3358,1,0,0,0
3359,1,0,1,1
3360,1,0,1,1
3361,1,0,0,0
3362,1,0,0,0
3363,1,0,0,0
3364,1,0,0,0
3365,1,0,0,0
3366,0,0,0,0
3367,0,1,0,0
3368,0,1,0,0
3369,0,1,0,0
3370,0,1,0,0
3371,0,1,0,0
3372,0,1,0,0
3373,0,1,0,0
3374,0,1,0,0
3375,1,1,0,0
3376,1,1,0,0
3377,1,1,0,0
3378,1,1,0,0
3379,1,1,1,1
3380,1,1,0,0
3381,1,1,0,0
3382,1,1,1,1
3383,1,1,0,0
3384,1,1,1,1
3385,1,1,1,1
3386,1,1,1,1
3387,1,1,0,0
3388,1,1,0,0
3389,1,1,0,0
3390,1,1,1,1
3391,1,1,0,0
3392,1,1,0,0
3393,1,1,0,0
3394,0,0,0,0
3395,0,1,0,0
3396,0,1,1,1
3397,0,1,0,0
3398,0,1,0,0
3399,0,1,0,0
3400,0,1,0,0
3401,0,1,0,0
3402,0,1,0,0
3403,0,1,0,0
3404,0,1,0,0
3405,0,1,1,1
3406,0,1,1,1
3407,0,1,1,1
3408,0,1,1,1
3409,0,1,0,0
3410,0,1,1,1
3411,0,1,1,1
3412,0,1,1,1
3413,0,1,0,0
3414,0,1,0,0
3415,0,1,1,1
3416,0,1,1,1
3417,0,1,1,1
3418,0,1,1,1
3419,0,1,1,1
3420,0,1,0,0
3421,0,1,1,1
3422,0,1,1,1
3423,0,1,0,0
3424,0,1,1,1
3425,0,1,1,1
3426,0,1,1,1
3427,0,1,0,0
3428,0,1,1,1
3429,0,1,0,0
3430,0,1,1,1
3431,0,1,1,1
3432,0,1,1,1
3433,0,0,1,1
3434,0,0,1,1
3435,0,0,1,1
3436,0,0,1,1
3437,0,1,1,1
3438,0,1,1,1
3439,0,1,1,1
3440,0,1,1,1
3441,0,1,1,1
3442,0,1,1,1
3443,0,1,0,0
3444,0,1,1,1
3445,0,1,1,1
3446,0,1,1,1
3447,0,1,1,1
3448,0,1,1,1
3449,0,1,1,1
3450,0,1,1,1
3451,0,1,1,1
3452,0,1,1,1
3453,0,1,1,1
3454,0,1,1,1
3455,0,1,1,1
3456,0,1,1,1
3457,0,1,1,1
3458,0,1,0,0
3459,0,1,0,0
3460,0,1,0,0
3461,0,1,1,1
3462,0,0,1,1
3463,1,0,1,1
3464,1,1,1,1
3465,1,1,1,1
3466,1,1,1,1
3467,1,1,1,1
3468,1,1,1,1
3469,1,1,1,1
3470,1,1,1,1
3471,1,1,1,1
3472,1,1,1,1
3473,1,1,1,1
3474,1,1,1,1
3475,1,1,1,1
3476,1,1,1,1
3477,1,1,1,1
3478,1,1,1,1
3479,1,1,1,1
3480,1,1,1,1
3481,1,1,1,1
3482,1,1,1,1
3483,1,1,1,1
3484,1,1,1,1
3485,1,1,1,1
3486,1,1,1,1
3487,1,1,1,1
3488,1,1,1,1
3489,1,1,1,1
3490,1,1,1,1
3491,1,1,1,1
3492,1,1,1,1
3493,1,1,1,1
3494,1,1,1,1
3495,1,1,1,1
3496,1,1,1,1
3497,0,0,1,1
3498,1,1,1,1
3499,0,1,1,1
3500,0,0,1,1
3501,0,0,1,1
3502,0,0,1,1
3503,0,0,1,1
3504,0,0,1,1
3505,0,0,1,1
3506,0,0,1,1
3507,0,0,1,1
3508,0,0,1,1
3509,0,0,1,1
3510,0,0,1,1
3511,0,0,1,1
3512,0,0,1,1
3513,0,0,1,1
3514,0,0,1,1
3515,0,0,1,1
3516,0,0,1,1
3517,0,0,1,1
3518,0,0,1,1
3519,0,0,1,1
3520,0,0,1,1
3521,0,0,1,1
3522,0,0,1,1
3523,0,1,1,1
3524,0,1,1,1
3525,0,1,1,1
3526,0,1,1,1
3527,0,1,1,1
3528,0,1,1,1
3529,0,1,1,1
3530,0,1,1,1
3531,0,0,1,1
3532,0,0,1,1
3533,0,0,1,1
3534,1,0,1,1
3535,1,0,1,1
3536,1,0,1,1
3537,1,0,1,1
3538,1,0,1,1
3539,1,0,1,1
3540,1,0,1,1
3541,1,0,1,1
3542,1,0,1,1
3543,1,0,1,1
3544,1,0,1,1
3545,1,0,1,1
3546,1,0,1,1
3547,1,0,1,1
3548,1,0,1,1
3549,1,0,1,1
3550,1,0,1,1
3551,1,0,1,1
3552,1,0,1,1
3553,1,0,1,1
3554,0,0,1,1
3555,1,0,1,1
3556,1,1,1,1
3557,1,1,1,1
3558,1,1,1,1
3559,1,1,1,1
3560,1,1,1,1
3561,1,1,1,1
3562,1,1,1,1
3563,1,1,1,1
3564,0,1,1,1
3565,0,0,1,1
3566,0,0,1,1
3567,0,0,1,1
3568,0,0,1,1
3569,0,0,1,1
3570,0,0,1,1
3571,0,0,1,1
3572,0,0,1,1
3573,0,0,1,1
3574,0,0,1,1
3575,0,0,1,1
3576,0,0,1,1
3577,0,0,1,1
3578,0,0,1,1
3579,0,0,1,1
3580,0,0,1,1
3581,0,0,1,1
3582,0,0,1,1
3583,0,0,1,1
3584,0,0,1,1
3585,0,0,1,1
3586,0,0,1,1
3587,1,0,1,1
3588,1,0,1,1
3589,1,0,1,1
3590,1,0,1,1
3591,1,0,1,1
3592,1,0,1,1
3593,1,0,1,1
3594,1,0,1,1
3595,1,0,1,1
3596,1,0,1,1
3597,1,0,1,1
3598,1,0,1,1
3599,1,0,1,1
3600,1,0,1,1
3601,1,0,1,1
3602,1,0,1,1
3603,1,0,1,1
3604,1,0,1,1
3605,1,0,1,1
3606,1,0,1,1
3607,1,0,1,1
3608,1,0,1,1
3609,1,0,1,1
3610,1,0,1,1
3611,1,0,1,1
3612,1,0,1,1
3613,1,0,1,1
3614,0,0,1,1
3615,0,1,1,1
3616,0,1,1,1
3617,1,1,1,1
3618,1,1,1,1
3619,1,1,1,1
3620,1,1,1,1
3621,1,1,1,1
3622,1,1,1,1
3623,1,1,1,1
3624,1,1,1,1
3625,1,1,1,1
3626,1,1,1,1
3627,1,1,1,1
3628,1,1,1,1
3629,1,1,1,1
3630,1,1,1,1
3631,1,1,1,1
3632,1,1,1,1
3633,1,1,1,1
3634,1,1,1,1
3635,1,1,1,1
3636,1,1,1,1
3637,1,1,1,1
3638,1,1,1,1
3639,1,1,1,1
3640,1,1,1,1
3641,1,0,1,1
3642,0,0,1,1
3643,1,0,1,1
3644,1,0,1,1
3645,1,0,1,1
3646,1,0,1,1
3647,1,0,1,1
3648,1,0,1,1
3649,1,0,1,1
3650,1,0,1,1
3651,1,0,1,1
3652,1,0,1,1
3653,1,0,1,1
3654,0,0,1,1
3655,0,0,1,1
3656,0,0,1,1
3657,0,0,1,1
3658,0,0,1,1
3659,0,0,1,1
3660,0,0,1,1
3661,0,0,1,1
3662,0,0,1,1
3663,0,0,1,1
3664,0,0,1,1
3665,0,1,1,1
3666,0,1,1,1
3667,0,1,1,1
3668,0,1,1,1
3669,0,1,1,1
3670,0,1,1,1
3671,0,1,1,1
3672,0,1,1,1
3673,0,1,1,1
3674,0,1,1,1
3675,0,1,1,1
3676,0,1,1,1
3677,0,1,1,1
3678,0,1,1,1
3679,0,1,1,1
3680,0,1,1,1
3681,0,0,1,1
3682,0,0,1,1
3683,0,0,1,1
3684,0,0,1,1
3685,0,0,1,1
3686,0,0,1,1
3687,0,0,1,1
3688,0,1,1,1
3689,0,1,1,1
3690,0,1,1,1
3691,0,1,1,1
3692,0,1,1,1
3693,0,1,1,1
3694,0,1,1,1
3695,0,1,1,1
3696,0,1,1,1
3697,0,1,1,1
3698,0,1,1,1
3699,0,1,1,1
3700,0,1,1,1
3701,0,1,0,0
3702,0,1,1,1
3703,0,1,1,1
3704,0,1,1,1
3705,0,1,1,1
3706,0,1,1,1
3707,0,1,1,1
3708,0,1,1,1
3709,0,1,1,1
3710,0,1,1,1
3711,1,1,1,1
3712,1,1,1,1
3713,1,1,1,1
3714,1,1,1,1
3715,1,1,1,1
3716,1,1,1,1
3717,1,0,1,1
3718,1,0,1,1
3719,1,0,1,1
3720,1,0,1,1
3721,1,0,1,1
3722,0,0,1,1
3723,0,0,1,1
3724,0,0,1,1
3725,0,0,1,1
3726,0,0,1,1
3727,0,0,1,1
3728,0,0,1,1
3729,0,0,1,1
3730,0,0,1,1
3731,0,0,1,1
3732,0,0,1,1
3733,0,0,1,1
3734,0,0,1,1
3735,0,0,1,1
3736,0,0,1,1
3737,0,0,1,1
3738,0,0,1,1
3739,0,0,1,1
3740,0,0,1,1
3741,1,0,1,1
3742,1,0,1,1
3743,1,0,1,1
3744,0,1,1,1
3745,0,0,1,1
3746,1,0,1,1
3747,0,0,1,1
3748,0,1,1,1
3749,0,1,1,1
3750,0,1,1,1
3751,0,1,1,1
3752,0,1,1,1
3753,0,1,1,1
3754,0,1,1,1
3755,0,1,1,1
3756,1,1,1,1
3757,1,0,1,1
3758,1,0,1,1
3759,1,0,1,1
3760,1,0,1,1
3761,0,0,1,1
3762,0,0,1,1
3763,0,0,1,1
3764,0,0,1,1
3765,0,0,1,1
3766,0,0,1,1
3767,0,0,1,1
3768,0,0,1,1
3769,1,0,1,1
3770,1,0,1,1
3771,1,0,1,1
3772,1,0,1,1
3773,1,0,1,1
3774,1,0,1,1
3775,1,0,1,1
3776,1,0,1,1
3777,1,0,1,1
3778,1,0,1,1
3779,0,0,1,1
3780,0,0,1,1
3781,0,0,1,1
3782,0,0,1,1
3783,1,1,1,1
3784,1,1,1,1
3785,1,1,1,1
3786,1,1,1,1
3787,1,1,1,1
3788,1,1,1,1
3789,1,1,1,1
3790,1,1,1,1
3791,1,1,1,1
3792,1,1,1,1
3793,1,1,1,1
3794,1,1,1,1
3795,1,1,1,1
3796,1,1,1,1
3797,1,1,1,1
3798,1,1,1,1
3799,1,1,1,1
3800,1,1,1,1
3801,1,1,1,1
3802,0,0,1,1
3803,1,0,1,1
3804,1,0,1,1
3805,1,0,1,1
3806,1,0,1,1
3807,1,0,1,1
3808,1,0,1,1
3809,1,0,1,1
3810,1,0,1,1
3811,1,0,1,1
3812,1,0,1,1
3813,1,0,1,1
3814,1,0,1,1
3815,1,0,1,1
3816,1,0,1,1
3817,1,0,1,1
3818,1,0,1,1
3819,0,0,1,1
3820,0,0,1,1
3821,0,0,1,1
3822,0,0,1,1
3823,0,0,1,1
3824,0,0,1,1
3825,0,0,1,1
3826,0,0,1,1
3827,0,0,1,1
3828,0,0,1,1
3829,0,0,1,1
3830,0,0,1,1
3831,0,0,1,1
3832,0,0,1,1
3833,0,0,1,1
3834,0,0,1,1
3835,0,0,1,1
3836,1,0,1,1
3837,1,1,1,1
3838,1,1,1,1
3839,1,1,1,1
3840,1,1,1,1
3841,1,1,1,1
3842,1,1,1,1
3843,1,1,1,1
3844,1,1,1,1
3845,1,1,1,1
3846,1,1,1,1
3847,1,1,1,1
3848,1,1,1,1
3849,1,1,1,1
3850,1,1,1,1
3851,1,1,1,1
3852,1,1,1,1
3853,1,1,1,1
3854,1,1,1,1
3855,1,1,1,1
3856,1,0,1,1
3857,1,0,1,1
3858,1,0,1,1
3859,1,0,1,1
3860,1,0,1,1
3861,1,0,1,1
3862,0,0,1,1
3863,0,1,1,1
3864,1,0,1,1
3865,1,0,1,1
3866,1,0,1,1
3867,1,0,1,1
3868,1,0,1,1
3869,1,0,1,1
3870,1,0,1,1
3871,1,0,1,1
3872,1,0,1,1
3873,1,0,1,1
3874,1,0,1,1
3875,1,0,1,1
3876,1,0,1,1
3877,1,0,1,1
3878,1,0,1,1
3879,1,0,1,1
3880,1,0,1,1
3881,1,0,1,1
3882,1,0,1,1
3883,1,0,1,1
3884,1,0,1,1
3885,1,0,1,1
3886,1,0,1,1
3887,1,0,1,1
3888,1,0,1,1
3889,1,0,1,1
3890,0,0,1,1
3891,0,1,1,1
