subject_id,Participant_ID,daqtime,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap,video,valence,arousal,Valence_class,Arousal_class
sub_22,22,1658275.51,0.72164,36.64342,10.7914,31.40844,22.29586,6.4182,6.66062,10.72964,5,7.826,5.049,2,2
sub_22,22,222475.51,0.63312,36.30866,10.39306,32.15818,22.40782,6.1267,6.70324,10.41834,2,5,5,1,1
sub_22,22,1785925.51,0.8292,36.13894,9.46234,31.8823,22.269,5.11834,7.52542,10.06768,5,5.129,2.296,2,1
sub_22,22,1211775.51,0.71636,36.31288,6.68462,31.31294,22.37718,6.62778,6.4579,11.8926,11,5,5,1,1
sub_22,22,630225.51,0.6446,37.31768,10.80818,32.69672,22.29244,8.77644,11.70126,9.63392,8,1.032,8.826,1,2
sub_22,22,701625.51,0.65866,36.0486,10.65342,31.88462,22.25518,8.51286,6.24312,11.30784,11,5,5,1,1
sub_22,22,1418375.51,0.8033,36.04166,8.82296,32.18264,22.4803,5.69874,7.06406,7.37672,7,1.099,6.566,1,2
sub_22,22,880625.51,0.79098,36.44036,9.28072,31.68056,22.20332,5.85236,6.7978,8.23118,4,5.957,4.921,2,1
sub_22,22,1945775.51,0.95332,36.95038,7.9269,31.19372,22.37118,5.4564,6.3978,8.69686,3,5,5,1,1
sub_22,22,285625.51,0.89626,36.25864,10.36586,32.13442,22.36626,10.10118,6.47024,12.1013,2,6.983,5.692,2,2
sub_22,22,1866825.51,0.87054,37.25196,8.37552,31.30866,22.30412,5.38916,6.43312,8.91778,11,5,5,1,1
sub_22,22,461225.51,0.8529,35.72648,9.33798,32.76212,22.30314,5.88686,5.87878,15.37362,11,5,5,1,1
sub_22,22,1303175.51,0.86548,35.25796,6.26652,33.21116,22.42242,6.10852,6.09782,10.77798,11,5,5,1,1
sub_22,22,1564925.51,0.85602,35.8544,11.12934,32.58508,22.3532,5.72014,6.69252,10.80592,11,5,5.026,1,2
sub_22,22,760875.51,0.87374,36.20126,9.8123,34.12446,22.21966,5.49908,6.23492,6.74756,11,5,5,1,1
sub_22,22,987675.51,0.81732,36.58276,7.95342,32.52216,22.23754,5.2924,6.50212,8.17022,11,5,5,1,1
sub_22,22,756625.51,0.74492,36.63872,9.89292,35.72398,22.22202,8.1423,6.47018,7.56154,11,5,5,1,1
sub_22,22,1625625.51,1.05804,36.04878,11.11428,33.0668,22.33148,5.89684,6.54326,10.53652,11,5,5,1,1
sub_22,22,2405425.51,0.77796,36.5839,7.68894,31.43126,22.48312,5.4851,6.16922,9.79388,12,5,5,1,1
sub_22,22,2075025.51,0.74676,36.29532,7.36192,31.22432,22.44746,5.46624,6.37142,7.28636,11,5,5,1,1
sub_22,22,947175.51,0.68446,36.57646,8.22534,32.64804,22.21548,5.78332,7.11654,8.65816,11,5,5,1,1
sub_22,22,79525.51,0.80928,37.69592,11.1555,33.60958,22.59776,7.23718,6.48404,8.33216,10,7.835,5.045,2,2
sub_22,22,947075.51,0.75552,36.785,8.22778,32.46866,22.21516,5.96242,6.79942,9.07872,11,5,5,1,1
sub_22,22,798275.51,0.92066,36.96372,10.64164,31.7288,22.22778,5.2013,6.44062,7.81864,4,5,5,1,1
sub_22,22,845225.51,0.76872,37.08406,9.89284,33.62182,22.22004,5.85244,7.48528,7.72828,4,5,5,1,1
sub_22,22,1710525.51,0.68428,36.2598,10.15756,33.30094,22.2679,5.40638,6.74594,10.60228,5,6.215,3.983,2,1
sub_22,22,767775.51,0.89692,36.6823,9.7039,35.181,22.21922,5.28912,6.23002,6.65976,11,5,5,1,1
sub_22,22,1921775.51,0.83122,36.68446,8.09104,32.325,22.35818,5.2801,6.56458,7.84422,3,5.973,4.832,2,1
sub_22,22,2247775.51,0.73516,36.67592,8.86048,31.70688,22.4618,7.83024,6.42092,8.72244,1,8.081,5.653,2,2
sub_22,22,2150725.51,0.64418,36.1348,8.14512,31.43128,22.47532,14.4931,6.95894,9.41152,1,7.456,6.072,2,2
sub_22,22,1245075.51,0.8471,36.5374,6.54418,31.9041,22.39202,14.01018,5.96498,15.90572,11,5,5,1,1
sub_22,22,968575.51,0.69652,36.42604,7.95564,31.76588,22.22598,5.49576,6.90948,9.6825,11,5,5,1,1
sub_22,22,1712975.51,0.868,36.88744,10.12442,31.12962,22.2675,5.7109,6.98936,7.51466,5,7.013,3.956,2,1
sub_22,22,1203625.51,0.96944,36.28884,6.70642,31.89994,22.36656,8.2778,6.61214,8.66722,6,8.991,5.977,2,2
sub_22,22,2011575.51,1.0732,37.4428,7.37074,31.55278,22.40758,5.0532,7.25114,9.24216,3,5,5.05,1,2
sub_22,22,968525.51,0.75608,36.53194,7.95628,31.71252,22.22716,5.63786,7.48184,9.37126,11,5,5,1,1
sub_22,22,1597375.51,0.73254,36.3325,10.78346,31.71824,22.329,5.53764,6.79284,9.2323,11,5,5,1,1
sub_22,22,1004225.51,0.90006,36.334,7.88636,30.69904,22.2495,6.58344,6.15196,8.67222,11,5,5,1,1
sub_22,22,1864025.51,0.86904,35.982,8.41842,32.88648,22.30514,5.52692,6.56048,9.10168,11,5,5,1,1
sub_22,22,1112475.51,1.11924,36.22162,7.3528,31.25912,22.31266,8.71154,6.13718,9.1034,6,7.848,5.898,2,2
sub_22,22,890775.51,0.84228,36.18366,9.10234,31.60666,22.20584,9.24956,6.54158,9.73984,4,5.976,4.812,2,1
sub_22,22,2413875.51,0.73656,36.11566,7.6051,34.49168,22.48384,5.38916,6.26134,10.68528,12,5,5,1,1
sub_22,22,2280725.51,0.98028,37.07912,8.78162,31.84308,22.45466,7.74722,6.4242,9.17548,1,5.932,5.424,2,2
sub_22,22,257925.51,0.8237,37.04752,10.42994,33.15368,22.38496,6.47504,6.55224,12.4635,2,5.709,5.338,2,2
sub_22,22,2012375.51,1.07848,35.92432,7.36204,31.31522,22.40754,5.22594,6.71814,8.26806,3,5,5.05,1,2
sub_22,22,1251475.51,0.84634,36.37698,6.5115,35.48302,22.39556,6.7675,6.01992,13.3276,11,5,5,1,1
sub_22,22,324225.51,0.68616,36.86478,10.01062,31.46102,22.35036,12.83568,6.16516,12.57946,2,6.046,6.189,2,2
sub_22,22,1703375.51,0.7455,36.33262,10.23966,31.14846,22.26958,5.73408,7.0912,13.1756,5,6.226,4.095,2,1
sub_22,22,2167225.51,1.13808,36.26838,9.50034,32.11238,22.50008,7.30046,5.99942,9.92862,1,8.205,6.062,2,2
sub_22,22,2388375.51,0.87274,37.1075,7.85306,32.9452,22.47818,5.91248,6.32618,9.91404,12,5,5,1,1
sub_22,22,1319775.51,0.87322,37.48236,6.17876,31.58838,22.42926,6.5121,5.7652,9.81452,11,5,5,1,1
sub_22,22,1457075.51,0.94176,36.34722,11.2344,33.76688,22.46398,6.5235,7.46792,8.03056,7,0.862,8.043,1,2
sub_22,22,1204675.51,0.80642,35.75462,6.7088,31.56412,22.37016,8.01598,6.72792,9.12724,6,8.991,5.977,2,2
sub_22,22,1427975.51,0.8826,36.51254,8.81144,33.16454,22.47256,5.41786,7.41122,7.25194,7,1.099,6.508,1,2
sub_22,22,989625.51,0.8151,37.39658,7.93692,32.69632,22.23774,5.08794,6.46356,8.3304,11,5,5,1,1
sub_22,22,1639825.51,0.99154,37.10422,10.91806,32.74344,22.30968,6.45352,6.60394,9.3276,11,5,5,1,1
sub_22,22,79975.51,0.88134,36.63702,11.15194,32.3389,22.59518,7.63456,6.09704,8.44218,10,7.824,5.045,2,2
sub_22,22,926425.51,0.71876,36.37604,8.52228,31.53458,22.21394,5.48346,7.12476,8.99744,4,5,5,1,1
sub_22,22,1196175.51,1.0699,36.2118,6.70852,31.35854,22.36044,10.05696,7.09678,9.7415,6,8.597,5.989,2,2
sub_22,22,664125.51,0.71912,36.36808,10.9193,33.6972,22.31108,10.70416,9.44186,11.02858,11,4.983,5,1,1
sub_22,22,388625.51,0.7602,36.7846,10.20064,31.67328,22.33704,28.19098,8.41084,10.86436,2,6.265,6.628,2,2
sub_22,22,1607225.51,1.0584,36.95702,12.84844,31.43362,22.33422,8.04872,6.4496,10.72808,11,5,5,1,1
sub_22,22,2448425.51,0.84922,36.67498,7.3713,31.46264,22.49112,6.0839,6.25646,10.0759,12,5,5,1,1
sub_22,22,735025.51,0.77194,36.89792,10.1975,32.31066,22.2326,5.82456,6.82908,12.59664,11,5,5,1,1
sub_22,22,278225.51,1.00298,36.61422,10.10118,30.86972,22.36512,9.82292,6.24402,12.65652,2,6.538,4.75,2,1
sub_22,22,456425.51,0.70996,36.1537,9.40344,36.4445,22.30588,6.11598,6.33434,8.60158,11,5,5,1,1
sub_22,22,1984675.51,0.83156,36.13026,7.61434,32.54342,22.39264,5.18822,6.73442,8.76492,3,4.685,4.368,1,1
sub_22,22,1702775.51,0.92094,36.36284,10.25088,31.27956,22.26928,5.4359,6.60146,9.58958,5,6.25,4.212,2,1
sub_22,22,1542025.51,0.7294,36.49012,11.17462,32.51092,22.38146,6.68272,7.14204,9.04668,11,5,5,1,1
sub_22,22,2152575.51,0.73892,36.42314,8.68906,30.81944,22.4776,16.02902,6.15946,9.51248,1,7.995,6.246,2,2
sub_22,22,1782425.51,0.94714,36.7424,9.4976,30.87478,22.26924,5.20214,7.18632,8.70008,5,5.114,2.294,2,1
sub_22,22,888975.51,0.7884,36.6933,9.14314,34.07328,22.20734,8.63938,6.76164,8.58096,4,5.976,4.812,2,1
sub_22,22,58775.51,0.79134,36.4756,11.22498,33.6911,22.62676,8.48826,6.47518,8.32072,10,7.841,5.149,2,2
sub_22,22,1681725.51,0.86438,36.6082,10.49286,34.01756,22.28096,6.16922,6.56874,9.43682,5,7.489,4.753,2,1
sub_22,22,763725.51,0.8038,36.36086,9.76666,32.01848,22.21848,5.5672,6.20122,6.50218,11,5,5,1,1
sub_22,22,2261525.51,0.88164,36.91132,8.96462,32.31216,22.46216,6.57936,6.19798,8.8678,1,8.085,5.686,2,2
sub_22,22,32225.51,0.81214,37.01784,11.57726,31.78648,22.69452,7.62392,6.44544,8.48394,10,8.055,4.053,2,1
sub_22,22,883625.51,0.78794,36.84976,9.23612,32.13576,22.20408,5.96086,6.65232,8.231,4,5.957,4.799,2,1
sub_22,22,43975.51,1.01748,36.5347,11.42426,31.8387,22.6598,7.20848,6.47924,8.13082,10,7.912,4.106,2,1
sub_22,22,1231875.51,0.81028,37.15734,6.58572,31.43236,22.38916,6.41662,6.02818,11.40064,11,5,5,1,1
sub_22,22,765125.51,0.75458,36.35798,9.73304,32.14738,22.21846,5.07474,6.18732,6.55638,11,5,5,1,1
sub_22,22,722475.51,0.78272,36.85164,10.36548,31.65,22.23868,5.70934,6.86854,10.40186,11,5,5,1,1
sub_22,22,1859175.51,0.72722,36.56742,8.48628,33.27572,22.29942,5.22098,6.60804,8.21868,11,5,5,1,1
sub_22,22,1773275.51,0.78018,36.5538,9.61818,30.8053,22.26872,5.14792,7.36512,8.88896,5,5.114,2.294,2,1
sub_22,22,530475.51,0.95592,36.44768,9.51502,31.85664,22.30512,5.24564,6.43982,12.1046,8,5,5,1,1
sub_22,22,338475.51,0.79686,35.92606,10.36782,34.03418,22.354,13.5666,6.97212,11.50744,2,6.582,6.982,2,2
sub_22,22,802425.51,0.83108,37.5076,10.62376,34.07832,22.2285,5.17588,6.63436,7.75626,4,5,5,1,1
sub_22,22,495575.51,0.55122,36.71736,8.92946,36.99002,22.29774,6.73868,6.8578,22.02168,11,5,5,1,1
sub_22,22,2316125.51,0.89768,36.8206,8.41614,31.78046,22.46664,7.969,6.43812,8.80618,1,7.189,5.41,2,2
sub_22,22,50175.51,0.74456,36.8758,11.3209,33.01194,22.65026,7.84664,6.49564,8.32394,10,7.896,4.237,2,1
sub_22,22,1459175.51,0.98148,36.69046,11.02906,33.12344,22.4631,7.83674,6.82896,7.26996,7,0.862,8.043,1,2
sub_22,22,1757475.51,0.9078,36.0959,9.8172,31.38348,22.27028,5.25796,6.89406,9.41634,5,5.002,2.037,2,1
sub_22,22,1924475.51,0.7308,35.74088,8.06988,31.37786,22.36146,5.31454,6.35092,11.11238,3,5.973,4.878,2,1
sub_22,22,1568875.51,1.13482,36.23998,11.06558,31.47004,22.35002,5.72332,7.5181,9.91724,11,5,5.026,1,2
sub_22,22,1662775.51,0.83444,36.7807,10.72274,31.4102,22.29622,6.99256,7.21256,9.59618,5,7.489,5.104,2,2
sub_22,22,1379625.51,0.79364,36.57848,6.50672,31.64948,22.45004,5.83842,7.41706,15.1863,7,3.876,5.366,1,2
sub_22,22,657725.51,0.90412,36.60778,11.03984,32.86696,22.31558,7.60182,11.1904,12.52838,8,1.028,8.313,1,2
sub_22,22,1610475.51,1.04024,36.35656,12.15142,35.04846,22.33672,5.52774,6.75918,10.36078,11,5,5,1,1
sub_22,22,534475.51,0.94608,36.78212,9.49692,32.7098,22.30278,5.12734,6.62936,11.78762,8,5,5,1,1
sub_22,22,944725.51,0.8169,36.82788,8.25042,31.8504,22.21528,6.26452,7.42286,8.82918,11,5,5,1,1
sub_22,22,1557425.51,0.84716,36.10226,11.23722,32.59978,22.36036,5.94446,7.33648,9.1986,11,5,5.026,1,2
sub_22,22,1717625.51,0.92358,36.92812,10.06512,30.92992,22.26518,5.27108,7.25694,7.56246,5,7.013,3.956,2,1
sub_22,22,736875.51,0.71704,36.27938,10.1578,32.78194,22.23278,9.04168,7.40392,11.57076,11,5,5,1,1
sub_22,22,1786575.51,0.77974,36.30306,9.45078,31.39878,22.26836,5.2555,6.74266,8.93992,5,5.129,2.296,2,1
sub_22,22,1728175.51,0.75258,36.16294,10.24858,30.97636,22.27192,5.32848,7.13056,10.13074,5,6.541,4.236,2,1
sub_22,22,1351975.51,0.85634,37.6315,6.59096,31.58636,22.44334,5.41048,7.31188,10.38116,7,3.716,5.033,1,2
sub_22,22,185775.51,0.68988,36.40822,10.3871,31.77962,22.44434,5.75038,6.71798,10.53586,11,5,5,1,1
sub_22,22,2273475.51,0.82322,36.03354,8.865,31.59822,22.4568,7.97396,6.52766,11.17896,1,5.912,5.316,2,2
sub_22,22,800025.51,0.6858,36.86348,10.63332,32.98046,22.22776,5.25058,6.65976,8.16194,4,5,5,1,1
sub_22,22,457325.51,0.76286,37.4238,9.39314,37.57782,22.30478,6.48814,6.16352,8.11838,11,5,5,1,1
sub_22,22,168875.51,0.83514,36.74698,10.62212,31.82588,22.46594,5.71338,6.41272,10.14986,11,5,5,1,1
sub_22,22,1383125.51,0.6913,36.77084,6.5016,33.17878,22.45282,5.52364,7.57392,13.5634,7,3.616,5.344,1,2
sub_22,22,1300325.51,0.73948,36.6823,6.28038,31.58316,22.42282,5.66006,6.17822,10.59248,11,5,5,1,1
sub_22,22,225.51,0.89058,36.66876,11.74218,33.54838,22.8667,6.75252,7.58948,10.33216,10,5,5,1,1
sub_22,22,550725.51,0.83856,36.39096,10.11182,32.08028,22.30946,5.20294,6.755,12.098,8,4.599,6.137,1,2
sub_22,22,1826975.51,0.95776,36.36752,8.90654,32.16894,22.28052,5.11342,6.7197,9.43092,11,5,5,1,1
sub_22,22,1445625.51,0.08422,36.16158,11.32698,32.3824,22.44816,6.19058,8.44552,7.75708,7,0.5,8.586,1,2
sub_22,22,2043975.51,0.76866,35.94626,7.46626,31.76882,22.42866,5.13724,7.26346,7.35448,11,5,5.001,1,2
sub_22,22,600325.51,0.67148,36.27504,9.41258,33.3088,22.29298,5.42362,7.93934,15.94436,8,4.397,7.5,1,2
sub_22,22,276275.51,0.69314,36.38532,10.13802,33.8688,22.37056,13.12638,9.92542,13.5411,2,5,5,1,1
sub_22,22,394675.51,0.7891,36.0593,10.1636,32.70268,22.3315,15.6586,6.3033,12.99988,11,6.279,7.042,2,2
sub_22,22,2242725.51,0.82458,36.58444,8.87954,32.50494,22.4655,7.62976,6.2613,8.99906,1,7.461,5.638,2,2
sub_22,22,31425.51,0.78482,36.198,11.50776,31.8538,22.69342,7.36856,6.2202,9.6692,10,7.814,4.074,2,1
sub_22,22,261175.51,0.77758,36.79064,10.3494,32.8608,22.38568,6.2202,6.34098,12.1332,2,5.709,5.338,2,2
sub_22,22,1406225.51,0.87378,36.12504,8.94928,33.45416,22.47894,5.91734,7.1533,7.65276,7,0.503,6.881,1,2
sub_22,22,1106925.51,0.75222,36.6583,7.39486,31.58952,22.31116,8.70092,6.82828,9.3638,6,7.806,6.193,2,2
sub_22,22,979575.51,0.69844,36.959,7.96466,31.08636,22.23106,6.0724,6.23252,41.90516,11,5,5,1,1
sub_22,22,2291275.51,0.84938,36.42814,8.68902,33.01752,22.4576,7.63966,6.32214,9.25768,1,7.325,5.78,2,2
sub_22,22,2359875.51,0.829,36.85686,8.0681,31.47152,22.47368,5.67316,6.10522,8.94166,12,5,5,1,1
sub_22,22,1179925.51,0.79586,36.28422,6.84216,31.28314,22.35542,6.55392,7.34236,10.43544,6,7.971,5.323,2,2
sub_22,22,326475.51,0.74372,36.231,10.07186,31.10804,22.35028,12.23846,6.26212,13.96668,2,6.042,6.209,2,2
sub_22,22,1483175.51,0.79258,36.80146,10.65342,33.49344,22.44212,7.366,7.71936,7.60922,7,0.5,6.281,1,2
sub_22,22,100425.51,0.91586,37.04222,11.13884,31.17664,22.55486,8.14648,6.72458,8.39782,10,7.534,4.722,2,1
sub_22,22,126575.51,0.55994,36.13038,11.48342,33.25288,22.51384,6.04124,6.70238,13.97068,11,5,5,1,1
sub_22,22,78325.51,0.75696,36.91458,11.1841,34.32378,22.59804,6.7073,6.53746,8.86622,10,7.858,5.036,2,2
sub_22,22,1578075.51,0.8289,37.11196,10.94342,31.60964,22.3383,5.3498,6.9475,10.5309,11,5,5.026,1,2
sub_22,22,1360925.51,0.82088,36.64142,6.56088,33.45286,22.4423,5.33996,6.73688,11.119,7,3.716,5.033,1,2
sub_22,22,1317675.51,0.78346,37.03274,6.20158,33.49478,22.42552,6.08552,6.04698,10.48892,11,5,5,1,1
sub_22,22,589975.51,0.8971,37.3628,9.4196,31.6947,22.28918,5.61724,7.49098,19.61016,8,4.268,7.423,1,2
sub_22,22,585575.51,0.86052,36.33152,9.47868,31.86294,22.29008,5.50072,7.26588,15.98962,8,4.238,7.595,1,2
sub_22,22,1784625.51,0.75486,36.1318,9.4786,31.59686,22.26938,5.30142,7.2954,8.9776,5,5.114,2.294,2,1
sub_22,22,244625.51,0.7836,36.58854,10.38882,31.64286,22.38772,5.50728,6.9367,12.58098,2,5,5,1,1
sub_22,22,2197625.51,0.8347,36.42116,9.02328,31.04648,22.47386,10.16372,5.95512,9.80954,1,9.5,6.347,2,2
sub_22,22,348725.51,0.58286,36.50274,10.84466,32.58724,22.35036,9.12464,7.10664,12.46762,2,4.386,7.281,1,2
sub_22,22,1838625.51,0.8672,36.4764,8.74898,32.0967,22.28662,6.38456,6.5859,8.37232,11,5,5,1,1
sub_22,22,1977375.51,0.87784,36.16798,7.68372,31.32702,22.38986,5.08534,6.53994,8.18832,3,4.685,4.368,1,1
sub_22,22,1694925.51,0.88886,36.82976,10.33076,31.12094,22.27426,5.55238,6.60476,9.41466,5,7.349,4.347,2,1
sub_22,22,1012725.51,0.75068,36.62306,7.81882,32.64716,22.25674,5.14372,6.56206,7.30446,11,5,5,1,1
sub_22,22,1670975.51,1.08872,36.87414,10.61832,31.61894,22.2886,6.32788,6.5925,8.70656,5,7.489,4.962,2,1
sub_22,22,612425.51,0.77712,36.37044,9.32088,31.9247,22.28722,5.5501,7.17806,13.92712,8,4.406,7.588,1,2
sub_23,23,2325625.51,0.11762,35.57756,16.05406,31.79852,23.66126,6.27036,5.33504,16.1145,2,8.592,5.253,2,2
sub_23,23,804475.51,0.76368,37.11978,15.58334,32.28338,24.4232,5.53354,5.39982,14.25246,11,5,5,1,1
sub_23,23,390025.51,0.92744,35.05726,16.33506,33.28618,25.1072,5.41048,6.03222,13.50262,7,4.809,7.4,1,2
sub_23,23,1730125.51,0.9226,36.08214,14.5224,32.87488,23.7998,4.701,5.58274,12.7659,6,5.078,3.475,2,1
sub_23,23,1673925.51,0.7467,36.1566,14.72764,32.23356,23.82892,4.78874,5.40474,12.95134,6,5.078,3.49,2,1
sub_23,23,941075.51,0.8531,35.47722,15.28802,32.44166,24.27674,5.0442,5.49414,14.49642,3,3.799,3.243,1,1
sub_23,23,1991075.51,0.67332,35.22022,14.99884,32.01996,23.68972,4.87896,5.56882,14.89976,4,3.175,3.63,1,1
sub_23,23,846475.51,0.80174,34.45188,17.12878,32.2092,24.3626,5.18164,5.4072,14.45616,3,5,5,1,1
sub_23,23,804925.51,0.82466,35.79354,15.55456,32.1518,24.42262,5.12982,5.31372,14.36904,11,5,5,1,1
sub_23,23,678575.51,0.335,36.55442,16.71228,32.64254,24.62154,6.53258,5.35554,13.01058,1,7.76,4.983,2,1
sub_23,23,2259475.51,0.8054,36.15374,15.66528,31.73496,23.68044,5.66084,5.35718,13.67996,2,6.592,4.998,2,1
sub_23,23,2448375.51,1.1392,35.57818,15.11924,31.46382,23.6932,5.03762,5.45066,13.75068,12,5,5,1,1
sub_23,23,1262025.51,0.7817,38.0647,15.37278,32.50338,23.96166,4.75594,5.99204,13.74482,11,5,5,1,1
sub_23,23,992475.51,0.95034,35.25328,15.29406,31.684,24.22652,5.14466,5.68558,13.69876,11,5,5,1,1
sub_23,23,1430625.51,0.7248,35.84038,15.17434,33.20936,23.88854,4.66572,5.88772,13.18222,8,4.9,6.203,1,2
sub_23,23,2133475.51,0.72598,37.80814,15.0141,32.64342,23.64704,4.70428,5.67574,13.47708,11,5,5,1,1
sub_23,23,148775.51,0.24142,35.2192,16.519,32.4846,25.59268,4.86176,6.62034,18.74046,11,5,5,1,1
sub_23,23,1595425.51,0.7222,36.60658,15.14496,32.35244,23.80954,4.98902,5.35144,13.19046,11,5,5,1,1
sub_23,23,187925.51,1.28836,36.69586,16.2811,33.37012,25.49572,4.76004,6.3657,13.82218,11,5,5,1,1
sub_23,23,2375475.51,0.70838,36.52774,15.251,31.05716,23.63248,5.48346,6.22846,14.12426,12,5,5,1,1
sub_23,23,1584225.51,1.07338,36.87934,15.089,32.23776,23.81056,5.00142,5.47936,13.02702,11,5,5,1,1
sub_23,23,2068075.51,0.86462,37.4979,15.11912,31.19666,23.66002,4.82564,5.40146,15.88034,11,5,5,1,1
sub_23,23,1055125.51,0.42368,35.28792,15.07242,32.32632,24.15354,4.92,5.68544,15.72604,11,5,5,1,1
sub_23,23,541125.51,0.7811,35.995,16.33448,32.59298,24.851,5.0771,5.77426,13.39264,1,5,5,1,1
sub_23,23,2276925.51,0.76032,35.89254,15.93336,32.49366,23.67746,6.4125,5.41376,14.0562,2,6.592,4.998,2,1
sub_23,23,2038825.51,0.69012,36.71254,15.11952,31.92198,23.67716,4.76414,5.47444,13.59452,11,2.714,2.794,1,1
sub_23,23,576625.51,0.71548,36.40124,16.23646,31.97464,24.80132,5.85082,5.33914,13.39416,1,7.75,5.094,2,2
sub_23,23,1013625.51,0.70952,36.2269,15.23266,31.64324,24.19732,4.95216,5.81796,16.11358,11,5,5,1,1
sub_23,23,2042775.51,0.79406,37.15252,15.01188,31.64444,23.67402,4.96358,5.66996,14.28768,11,5,5,1,1
sub_23,23,58175.51,0.77018,38.82656,16.70754,33.24058,25.82248,4.89288,5.47526,13.5445,10,4.999,3.549,1,1
sub_23,23,713675.51,0.79466,36.10856,15.63062,32.52036,24.5746,5.8162,5.28748,13.19448,1,7.028,5.108,2,2
sub_23,23,799925.51,0.6878,35.23582,15.71336,33.06388,24.42806,5.23828,5.36456,15.23152,11,5,5,1,1
sub_23,23,1192325.51,0.70268,35.52334,15.6309,32.11598,24.03246,4.92,6.1077,13.6374,5,2.967,2.883,1,1
sub_23,23,522675.51,1.05382,37.38282,15.49794,33.36686,24.87864,4.97344,6.11344,13.48448,11,5,5,1,1
sub_23,23,2212975.51,0.8782,35.80014,14.86846,31.65598,23.68872,5.2965,5.3908,12.87422,2,5.461,4.878,2,1
sub_23,23,1593075.51,0.78414,39.25778,14.9498,33.10726,23.80996,5.70606,5.60736,13.11732,11,5,5,1,1
sub_23,23,1865475.51,0.76818,35.89906,14.84882,32.78966,23.7091,4.69362,5.38588,13.45898,11,5,5,1,1
sub_23,23,2137725.51,1.06534,33.9329,15.2061,31.74006,23.6487,4.6649,5.50642,13.96234,11,5,5,1,1
sub_23,23,1897725.51,0.74738,36.99212,14.7807,31.65236,23.71308,14.59904,6.95634,13.75474,4,4.85,3.752,1,1
sub_23,23,1752275.51,0.81472,35.61568,14.64242,31.74412,23.77896,4.81662,5.56882,13.02536,6,5.074,3.465,2,1
sub_23,23,1443625.51,0.7182,36.1306,15.25844,32.9738,23.88164,4.68542,6.08552,13.20774,8,3.935,6.418,1,2
sub_23,23,240875.51,0.81618,36.44032,16.25356,33.74546,25.39292,4.89946,6.30894,13.78178,7,5,5.086,1,2
sub_23,23,2192025.51,0.73822,37.02302,14.86726,31.46226,23.69596,5.1388,5.35636,13.26022,2,5.169,4.911,2,1
sub_23,23,2436025.51,0.79126,37.4339,15.09676,31.97978,23.67144,4.9479,5.48264,13.67674,12,5,5,1,1
sub_23,23,989025.51,0.72634,36.64166,15.34124,32.8092,24.22914,4.9397,5.84258,12.80524,11,5,5,1,1
sub_23,23,1009275.51,0.87652,37.54842,15.30524,32.42078,24.20302,4.92246,5.98792,13.5651,11,5,5,1,1
sub_23,23,1347475.51,0.85842,38.56676,15.50926,34.23478,23.88004,4.8683,5.79724,13.1092,11,5,5,1,1
sub_23,23,341975.51,-0.04374,36.0258,18.9908,32.75948,25.19264,12.17266,7.08874,14.60654,7,4.819,7.632,1,2
sub_23,23,128725.51,1.1664,37.8659,16.98382,32.5779,25.64328,4.78792,6.78798,13.92462,11,5,5,1,1
sub_23,23,419275.51,1.24316,35.42008,16.0053,32.89344,25.05546,5.10194,5.87056,12.99342,11,4.809,7.423,1,2
sub_23,23,1579075.51,0.82046,37.49758,14.97588,32.99662,23.81034,4.97756,5.56628,12.6081,11,5,5,1,1
sub_23,23,2096275.51,0.84276,36.69258,15.09442,32.38912,23.65378,4.70264,5.53928,14.02742,11,5,5,1,1
sub_23,23,835075.51,0.22042,36.4644,15.32404,32.68574,24.38096,5.11498,5.44164,16.06432,11,5,5,1,1
sub_23,23,2298675.51,0.91104,37.83682,17.4785,31.98964,23.679,9.3382,5.38342,13.5231,2,7.984,4.941,2,1
sub_23,23,1394425.51,0.92608,38.45562,15.04882,32.65068,23.8949,4.6132,5.86566,12.96462,8,5,5,1,1
sub_23,23,1324125.51,0.69616,35.32218,14.96492,32.9192,23.89628,4.7092,5.87796,12.62692,11,5,5,1,1
sub_23,23,1716125.51,0.2062,35.67786,14.4804,32.65474,23.81014,5.1808,5.50724,15.89686,6,5.078,3.488,2,1
sub_23,23,1193425.51,0.82476,35.15048,15.6304,32.24204,24.03258,4.96114,6.17496,13.18642,5,2.967,2.883,1,1
sub_23,23,70325.51,0.78276,36.66878,16.86036,32.51002,25.78598,4.8773,5.51954,13.19128,10,4.998,3.549,1,1
sub_23,23,1346475.51,0.75502,37.95254,15.01462,34.4816,23.87838,5.75212,6.07898,13.12058,11,5,5,1,1
sub_23,23,1058025.51,0.8454,36.30608,15.0058,31.70568,24.1488,4.96526,5.92722,13.07972,11,5,5,1,1
sub_23,23,1864425.51,0.9037,34.76202,14.88154,32.46796,23.70924,4.69608,5.40064,14.0906,11,5,5,1,1
sub_23,23,2007375.51,1.23006,35.559,14.76468,32.22784,23.69176,4.86008,5.6148,13.67506,4,2.999,3.534,1,1
sub_23,23,1659775.51,0.97024,35.0388,14.85782,31.8391,23.8346,4.86256,5.62632,12.83314,6,5.078,3.497,2,1
sub_23,23,1844175.51,0.21208,34.245,14.96602,31.54758,23.71348,4.71576,5.37358,16.02896,11,5,5,1,1
