Index,Valence,Arousal,True_Valence,True_Arousal,User,Split
1870,0,0,1,0,8,40
1871,1,0,1,0,8,40
1872,0,0,1,0,8,40
1873,0,0,1,0,8,40
1874,1,0,1,0,8,40
1875,0,0,1,0,8,40
1876,0,0,1,0,8,40
1877,0,0,1,0,8,40
1878,0,0,1,0,8,40
1879,0,0,1,0,8,40
1880,0,0,1,0,8,40
1881,0,0,1,0,8,40
1882,0,0,1,0,8,40
1883,0,0,1,0,8,40
1884,0,0,1,0,8,40
1885,0,0,0,0,8,40
1886,0,0,0,0,8,40
1887,0,0,0,0,8,40
1888,0,0,0,0,8,40
1889,0,0,0,0,8,40
1890,0,0,1,0,8,40
1891,0,0,1,0,8,40
1892,0,0,1,0,8,40
1893,0,0,0,0,8,40
1894,0,0,0,0,8,40
1895,0,0,0,0,8,40
1896,0,0,0,0,8,40
1897,0,0,0,0,8,40
1898,0,0,0,0,8,40
1899,0,0,0,0,8,40
1900,0,0,0,0,8,40
1901,0,0,0,0,8,40
1902,0,0,1,0,8,40
1903,0,0,1,0,8,40
1904,0,0,1,0,8,40
1905,0,0,1,0,8,40
1906,0,0,1,0,8,40
1907,0,0,1,0,8,40
1908,0,0,1,0,8,40
1909,0,0,1,0,8,40
1910,0,0,1,0,8,40
1911,0,0,1,0,8,40
1912,0,0,0,0,8,40
1913,0,0,0,0,8,40
1914,0,0,0,0,8,40
1915,0,0,0,0,8,40
1916,0,0,0,0,8,40
1917,0,0,0,0,8,40
1918,0,0,0,0,8,40
1919,0,0,0,0,8,40
1920,0,0,0,0,8,40
1921,0,0,0,0,8,40
1922,0,0,0,0,8,40
1923,0,0,0,0,8,40
1924,0,0,0,0,8,40
1925,0,0,0,0,8,40
1926,0,0,0,1,8,40
1927,0,0,0,1,8,40
1928,0,0,0,1,8,40
1929,0,0,0,1,8,40
1930,0,0,0,1,8,40
1931,0,0,0,0,8,40
1932,0,0,1,0,8,40
1933,0,0,1,0,8,40
1934,0,0,1,0,8,40
1935,0,0,1,0,8,40
1936,0,0,0,0,8,40
1937,0,0,0,0,8,40
1938,0,0,0,1,8,40
1939,0,0,0,1,8,40
1940,0,0,0,1,8,40
1941,0,0,0,1,8,40
1942,0,0,0,1,8,40
1943,0,0,0,1,8,40
1944,0,0,0,1,8,40
1945,0,0,0,1,8,40
1946,0,0,0,1,8,40
1947,0,0,0,1,8,40
1948,0,0,0,1,8,40
1949,0,0,0,1,8,40
1950,0,0,0,1,8,40
1951,0,0,0,1,8,40
1952,0,0,0,0,8,40
1953,1,1,1,1,8,40
1954,1,1,1,1,8,40
1955,1,1,1,1,8,40
1956,1,1,1,1,8,40
1957,1,1,1,1,8,40
1958,1,1,1,1,8,40
1959,0,0,0,0,8,40
1960,0,0,0,0,8,40
1961,0,0,0,0,8,40
1962,0,0,0,0,8,40
1963,0,0,0,0,8,40
1964,0,0,0,0,8,40
1965,0,0,0,0,8,40
1966,0,0,0,0,8,40
1967,0,0,0,0,8,40
1968,0,0,0,0,8,40
1969,0,0,0,0,8,40
1970,0,0,0,1,8,40
1971,0,0,0,1,8,40
1972,0,0,0,1,8,40
1973,0,0,0,1,8,40
1974,0,0,0,1,8,40
1975,0,0,0,1,8,40
1976,1,0,0,1,8,40
1977,0,0,0,1,8,40
1978,0,0,0,1,8,40
1979,0,0,0,1,8,40
1980,0,0,0,1,8,40
2077,1,0,1,1,9,40
2078,1,0,1,1,9,40
2079,1,1,1,1,9,40
2080,1,0,1,1,9,40
2081,1,0,1,1,9,40
2082,1,0,1,1,9,40
2083,1,0,1,1,9,40
2084,1,0,1,1,9,40
2085,1,0,1,1,9,40
2086,1,0,1,1,9,40
2087,1,0,1,1,9,40
2088,1,0,1,1,9,40
2089,1,0,1,1,9,40
2090,1,0,1,1,9,40
2091,1,0,1,0,9,40
2092,1,1,1,0,9,40
2093,1,1,1,0,9,40
2094,1,0,1,0,9,40
2095,1,0,1,0,9,40
2096,1,0,1,0,9,40
2097,1,1,1,0,9,40
2098,1,0,1,0,9,40
2099,1,0,1,0,9,40
2100,1,0,1,0,9,40
2101,1,0,1,1,9,40
2102,1,0,1,1,9,40
2103,1,1,1,1,9,40
2104,1,1,1,1,9,40
2105,1,0,1,0,9,40
2106,1,0,1,0,9,40
2107,1,0,1,0,9,40
2108,1,0,1,0,9,40
2109,1,0,1,0,9,40
2110,1,1,1,0,9,40
2111,1,0,1,0,9,40
2112,1,0,1,0,9,40
2113,1,0,1,0,9,40
2114,1,0,1,0,9,40
2115,1,0,1,0,9,40
2116,1,0,1,0,9,40
2117,1,0,1,0,9,40
2118,1,0,1,0,9,40
2119,1,0,1,0,9,40
2120,1,0,1,0,9,40
2121,1,1,1,0,9,40
2122,1,0,1,0,9,40
2123,1,1,1,0,9,40
2124,1,0,1,0,9,40
2125,1,0,1,0,9,40
2126,1,0,1,0,9,40
2127,1,0,1,0,9,40
2128,1,0,1,0,9,40
2129,1,0,1,0,9,40
2130,1,0,1,0,9,40
2131,1,1,1,0,9,40
2132,1,0,1,0,9,40
2133,0,1,0,1,9,40
2134,1,1,1,1,9,40
2135,1,1,1,1,9,40
2136,1,1,1,1,9,40
2137,1,1,1,1,9,40
2138,1,1,1,1,9,40
2139,1,1,1,1,9,40
2140,1,1,1,1,9,40
2141,1,1,1,1,9,40
2142,1,1,1,1,9,40
2143,1,1,1,1,9,40
2144,1,0,1,1,9,40
2145,1,0,1,1,9,40
2146,1,0,1,1,9,40
2147,1,0,1,1,9,40
2148,1,0,1,1,9,40
2149,1,0,1,1,9,40
2150,1,0,1,1,9,40
2151,1,0,1,0,9,40
2152,1,0,1,0,9,40
2153,1,1,1,0,9,40
2154,1,0,1,0,9,40
2155,1,0,1,0,9,40
2156,1,0,1,0,9,40
2157,1,0,1,0,9,40
2158,1,0,1,0,9,40
2159,1,0,1,0,9,40
2160,1,0,1,0,9,40
2161,0,0,0,0,9,40
2162,0,0,0,0,9,40
2163,0,0,0,0,9,40
2164,0,1,0,1,9,40
2165,0,1,0,1,9,40
2166,0,1,0,1,9,40
2167,0,0,0,0,9,40
2168,0,0,0,0,9,40
2169,0,0,0,0,9,40
2170,0,1,0,1,9,40
2171,0,1,0,1,9,40
2172,0,1,0,1,9,40
2173,0,1,0,1,9,40
2174,0,1,0,1,9,40
2175,0,1,0,1,9,40
2176,0,1,0,1,9,40
2177,0,1,0,1,9,40
2178,0,1,0,1,9,40
2179,0,1,0,1,9,40
2180,0,0,0,1,9,40
2181,0,0,0,1,9,40
2182,0,0,0,1,9,40
2183,0,0,0,1,9,40
2184,0,0,0,1,9,40
2185,0,0,0,1,9,40
2186,0,0,0,1,9,40
2187,0,0,0,1,9,40
2188,0,0,0,1,9,40
2189,0,0,0,1,9,40
2190,0,1,0,1,9,40
2191,0,0,0,1,9,40
2192,0,0,0,1,9,40
2193,0,0,0,1,9,40
2194,0,0,0,1,9,40
2195,0,0,0,1,9,40
2196,0,0,0,1,9,40
2197,0,0,0,1,9,40
2198,0,0,0,1,9,40
2199,0,0,0,1,9,40
2200,0,0,0,0,9,40
2201,1,0,1,0,9,40
2202,1,0,1,0,9,40
2203,1,1,1,1,9,40
2204,1,1,1,1,9,40
2205,1,1,1,1,9,40
2206,1,1,1,1,9,40
2207,1,1,1,1,9,40
2208,1,0,1,0,9,40
2209,1,0,1,0,9,40
2210,1,0,1,0,9,40
2211,1,0,1,0,9,40
2212,1,0,1,0,9,40
2213,1,0,1,0,9,40
2214,1,0,1,0,9,40
2215,1,1,1,0,9,40
2216,1,0,1,0,9,40
2217,1,0,1,0,9,40
2218,1,1,1,0,9,40
2219,1,0,0,0,9,40
2220,1,1,0,1,9,40
2221,1,1,0,1,9,40
2222,1,0,0,1,9,40
2223,1,0,0,1,9,40
2224,1,0,0,1,9,40
2225,1,1,0,1,9,40
2226,1,0,0,1,9,40
2227,1,0,0,1,9,40
2228,1,0,0,1,9,40
2324,1,0,1,0,10,40
2325,1,0,1,0,10,40
2326,1,0,1,0,10,40
2327,1,0,1,0,10,40
2328,1,0,1,0,10,40
2329,1,0,1,0,10,40
2330,1,0,1,0,10,40
2331,0,0,1,0,10,40
2332,1,0,1,0,10,40
2333,1,0,1,0,10,40
2334,1,0,1,0,10,40
2335,1,0,1,0,10,40
2336,1,0,1,0,10,40
2337,1,0,1,0,10,40
2338,0,0,1,0,10,40
2339,1,0,1,0,10,40
2340,1,0,1,0,10,40
2341,1,0,1,0,10,40
2342,1,0,1,0,10,40
2343,0,0,1,0,10,40
2344,0,0,1,0,10,40
2345,0,0,1,0,10,40
2346,0,0,1,0,10,40
2347,0,0,1,0,10,40
2348,0,0,1,0,10,40
2349,0,0,1,0,10,40
2350,0,0,1,0,10,40
2351,0,0,0,0,10,40
2352,0,0,0,0,10,40
2353,0,0,0,0,10,40
2354,0,0,0,0,10,40
2355,0,0,0,0,10,40
2356,0,0,0,0,10,40
2357,0,0,0,0,10,40
2358,0,0,0,0,10,40
2359,0,0,0,0,10,40
2360,1,0,1,0,10,40
2361,1,0,1,0,10,40
2362,0,0,1,0,10,40
2363,0,0,1,0,10,40
2364,0,0,1,0,10,40
2365,0,0,1,0,10,40
2366,0,0,1,0,10,40
2367,0,0,1,0,10,40
2368,0,0,1,0,10,40
2369,0,0,1,0,10,40
2370,0,0,1,0,10,40
2371,0,0,1,0,10,40
2372,0,0,1,0,10,40
2373,0,0,1,0,10,40
2374,0,0,1,0,10,40
2375,0,0,1,0,10,40
2376,0,0,1,0,10,40
2377,0,0,1,0,10,40
2378,0,0,1,0,10,40
2379,0,0,0,0,10,40
2380,0,0,0,0,10,40
2381,0,0,0,0,10,40
2382,0,0,0,0,10,40
2383,0,0,0,0,10,40
2384,0,0,0,0,10,40
2385,0,0,0,0,10,40
2386,0,0,0,0,10,40
2387,0,0,0,0,10,40
2388,0,0,0,0,10,40
2389,0,0,0,0,10,40
2390,0,0,0,0,10,40
2391,0,0,0,0,10,40
2392,0,0,0,0,10,40
2393,0,0,0,0,10,40
2394,0,0,0,0,10,40
2395,0,0,0,0,10,40
2396,0,0,0,0,10,40
2397,0,0,0,0,10,40
2398,0,0,0,0,10,40
2399,0,0,0,0,10,40
2400,0,0,0,0,10,40
2401,0,0,0,0,10,40
2402,0,0,0,0,10,40
2403,0,0,0,0,10,40
2404,0,0,0,0,10,40
2405,0,0,0,0,10,40
2406,0,0,0,0,10,40
2407,0,0,0,0,10,40
2408,1,1,1,1,10,40
2409,1,1,1,1,10,40
2410,0,0,0,0,10,40
2411,0,0,0,0,10,40
2412,0,0,0,0,10,40
2413,0,0,0,0,10,40
2414,0,0,0,0,10,40
2415,0,0,0,1,10,40
2416,0,0,0,1,10,40
2417,0,0,0,1,10,40
2418,0,0,0,1,10,40
2419,0,0,0,1,10,40
2420,0,0,0,1,10,40
2421,0,0,0,1,10,40
2422,0,0,0,1,10,40
2423,0,0,0,1,10,40
2424,0,0,0,1,10,40
2425,0,0,0,1,10,40
2426,0,0,0,1,10,40
2427,0,0,0,1,10,40
2428,0,0,0,1,10,40
2429,0,0,0,1,10,40
2430,0,0,0,1,10,40
2431,0,0,0,1,10,40
2432,0,0,0,1,10,40
2433,0,0,0,1,10,40
2434,0,0,0,1,10,40
2435,0,0,0,1,10,40
2436,0,0,0,1,10,40
2437,1,0,0,1,10,40
2438,1,0,0,1,10,40
2439,0,0,0,1,10,40
2440,0,0,0,1,10,40
2441,0,0,0,1,10,40
2442,0,0,0,1,10,40
2443,0,0,0,1,10,40
2444,0,0,0,1,10,40
2445,0,0,0,1,10,40
2446,0,0,0,0,10,40
2447,0,0,0,1,10,40
2448,0,0,0,1,10,40
2449,0,0,0,1,10,40
2450,0,0,0,1,10,40
2451,0,0,0,1,10,40
2452,0,0,0,1,10,40
2453,0,0,0,1,10,40
2454,0,0,0,1,10,40
2455,0,0,0,1,10,40
2456,0,0,0,1,10,40
2457,0,0,0,1,10,40
2458,0,0,0,0,10,40
2459,0,0,0,1,10,40
2460,0,0,0,1,10,40
2461,0,0,0,1,10,40
2462,0,0,0,1,10,40
2463,0,0,0,1,10,40
2464,0,0,0,1,10,40
2465,0,0,0,1,10,40
2466,0,0,0,1,10,40
2467,0,0,0,1,10,40
2468,0,0,0,1,10,40
2469,0,0,0,1,10,40
2470,0,0,0,1,10,40
2471,0,0,0,1,10,40
2472,0,0,0,1,10,40
2473,0,0,0,1,10,40
2474,0,0,0,1,10,40
2572,1,0,1,1,11,40
2573,1,1,1,1,11,40
2574,1,1,1,1,11,40
2575,1,0,1,0,11,40
2576,0,0,0,0,11,40
2577,0,0,0,0,11,40
2578,0,0,0,0,11,40
2579,0,0,0,0,11,40
2580,0,0,0,0,11,40
2581,0,0,0,0,11,40
2582,0,0,0,0,11,40
2583,1,1,0,0,11,40
2584,0,0,0,0,11,40
2585,1,0,0,0,11,40
2586,1,0,0,0,11,40
2587,0,0,0,0,11,40
2588,0,0,0,0,11,40
2589,0,0,0,0,11,40
2590,0,0,0,0,11,40
2591,0,0,0,0,11,40
2592,0,0,0,0,11,40
2593,0,0,0,0,11,40
2594,0,0,0,0,11,40
2595,0,0,0,0,11,40
2596,0,0,1,1,11,40
2597,0,0,1,1,11,40
2598,0,0,1,1,11,40
2599,0,0,0,0,11,40
2600,1,0,1,0,11,40
2601,1,0,1,0,11,40
2602,1,0,1,0,11,40
2603,1,0,1,0,11,40
2604,1,0,1,0,11,40
2605,1,0,1,0,11,40
2606,1,0,1,0,11,40
2607,0,0,1,0,11,40
2608,0,0,1,0,11,40
2609,1,0,1,0,11,40
2610,0,0,1,0,11,40
2611,0,0,1,0,11,40
2612,0,0,1,0,11,40
2613,0,0,1,0,11,40
2614,0,0,1,0,11,40
2615,0,0,1,0,11,40
2616,0,0,1,0,11,40
2617,0,0,1,0,11,40
2618,0,0,1,0,11,40
2619,0,0,1,0,11,40
2620,0,0,1,0,11,40
2621,0,0,1,0,11,40
2622,0,0,1,0,11,40
2623,0,0,1,0,11,40
2624,0,0,1,0,11,40
2625,0,0,1,0,11,40
2626,0,0,1,0,11,40
2627,0,0,0,0,11,40
2628,0,0,1,0,11,40
2629,0,0,1,0,11,40
2630,1,0,1,0,11,40
2631,1,0,1,0,11,40
2632,1,0,1,0,11,40
2633,1,0,1,0,11,40
2634,1,0,1,0,11,40
2635,1,0,1,0,11,40
2636,1,0,1,0,11,40
2637,1,0,1,0,11,40
2638,1,0,1,0,11,40
2639,1,0,1,0,11,40
2640,1,0,1,0,11,40
2641,1,0,1,0,11,40
2642,1,0,1,0,11,40
2643,1,0,1,0,11,40
2644,1,0,1,0,11,40
2645,1,0,1,0,11,40
2646,1,0,1,0,11,40
2647,1,0,1,0,11,40
2648,1,0,1,0,11,40
2649,1,0,1,0,11,40
2650,1,0,1,0,11,40
2651,1,0,1,0,11,40
2652,1,0,1,0,11,40
2653,1,0,1,0,11,40
2654,1,0,1,0,11,40
2655,0,0,0,0,11,40
2656,0,0,0,1,11,40
2657,0,0,0,1,11,40
2658,0,0,0,1,11,40
2659,0,0,0,1,11,40
2660,0,0,0,1,11,40
2661,0,0,0,1,11,40
2662,0,0,0,1,11,40
2663,0,0,0,1,11,40
2664,0,0,0,1,11,40
2665,0,0,0,1,11,40
2666,0,0,0,1,11,40
2667,0,0,0,1,11,40
2668,0,0,0,1,11,40
2669,0,0,0,1,11,40
2670,0,0,0,1,11,40
2671,0,0,0,1,11,40
2672,0,0,0,1,11,40
2673,0,0,0,1,11,40
2674,0,0,0,1,11,40
2675,0,0,0,1,11,40
2676,0,0,0,1,11,40
2677,0,0,0,1,11,40
2678,0,0,0,1,11,40
2679,0,0,0,1,11,40
2680,0,0,0,1,11,40
2681,0,0,0,1,11,40
2682,0,0,0,1,11,40
2683,0,0,0,1,11,40
2684,0,0,0,1,11,40
2685,0,0,0,1,11,40
2686,0,0,0,1,11,40
2687,0,0,0,1,11,40
2688,0,0,0,1,11,40
2689,0,0,0,1,11,40
2690,0,0,0,1,11,40
2691,0,0,0,1,11,40
2692,0,0,0,1,11,40
2693,0,0,0,1,11,40
2694,0,0,0,0,11,40
2695,0,0,1,0,11,40
2696,0,0,1,0,11,40
2697,0,0,1,0,11,40
2698,0,0,0,1,11,40
2699,0,0,0,1,11,40
2700,0,0,0,1,11,40
2701,0,0,0,1,11,40
2702,0,0,0,1,11,40
2703,0,0,0,1,11,40
2704,0,0,0,1,11,40
2705,0,0,0,1,11,40
2706,0,0,0,1,11,40
2707,0,0,0,1,11,40
2708,0,0,0,1,11,40
2709,0,0,0,1,11,40
2710,1,0,0,1,11,40
2711,0,0,0,1,11,40
2712,0,0,0,1,11,40
2713,0,0,0,1,11,40
2714,0,0,0,1,11,40
2715,0,0,0,1,11,40
2716,0,0,0,1,11,40
2717,0,0,0,1,11,40
2718,0,0,0,1,11,40
2719,0,0,0,1,11,40
2720,0,0,0,1,11,40
2721,0,0,0,1,11,40
2722,0,0,0,1,11,40
2723,0,0,0,1,11,40
2724,0,0,0,1,11,40
2820,1,0,1,0,12,40
2821,1,0,1,0,12,40
2822,1,0,1,0,12,40
2823,1,0,1,0,12,40
2824,1,0,1,0,12,40
2825,1,0,1,0,12,40
2826,1,0,1,0,12,40
2827,0,0,1,0,12,40
2828,0,0,1,0,12,40
2829,0,0,1,0,12,40
2830,1,0,1,0,12,40
2831,1,0,1,0,12,40
2832,1,0,0,0,12,40
2833,1,0,0,0,12,40
2834,0,1,0,0,12,40
2835,0,1,0,0,12,40
2836,1,0,0,0,12,40
2837,0,0,0,0,12,40
2838,0,0,0,0,12,40
2839,0,1,0,0,12,40
2840,0,1,0,0,12,40
2841,0,0,0,0,12,40
2842,0,0,0,0,12,40
2843,0,0,0,0,12,40
2844,0,0,0,0,12,40
2845,0,0,0,0,12,40
2846,0,0,0,0,12,40
2847,0,0,0,0,12,40
2848,0,0,0,0,12,40
2849,1,0,1,0,12,40
2850,1,0,1,0,12,40
2851,1,0,1,0,12,40
2852,1,0,1,0,12,40
2853,1,0,1,0,12,40
2854,1,0,1,0,12,40
2855,1,0,1,0,12,40
2856,1,0,1,0,12,40
2857,1,0,1,0,12,40
2858,1,0,1,0,12,40
2859,1,0,1,0,12,40
2860,1,0,1,0,12,40
2861,0,0,1,0,12,40
2862,0,1,1,0,12,40
2863,0,0,1,0,12,40
2864,0,0,1,0,12,40
2865,0,0,1,0,12,40
2866,0,1,1,0,12,40
2867,0,1,1,0,12,40
2868,0,0,1,0,12,40
2869,0,0,1,0,12,40
2870,0,0,1,0,12,40
2871,0,0,1,0,12,40
2872,0,0,1,0,12,40
2873,0,0,1,0,12,40
2874,0,0,1,0,12,40
2875,0,0,0,0,12,40
2876,0,0,0,1,12,40
2877,0,0,0,1,12,40
2878,0,0,1,1,12,40
2879,0,0,1,1,12,40
2880,0,0,1,1,12,40
2881,0,0,1,1,12,40
2882,1,0,1,0,12,40
2883,1,0,1,0,12,40
2884,1,0,1,0,12,40
2885,0,0,1,0,12,40
2886,0,0,1,0,12,40
2887,0,0,1,0,12,40
2888,0,0,1,0,12,40
2889,0,0,1,0,12,40
2890,0,0,1,0,12,40
2891,0,0,1,0,12,40
2892,0,0,1,0,12,40
2893,1,0,1,0,12,40
2894,0,0,1,0,12,40
2895,0,0,1,0,12,40
2896,0,0,1,0,12,40
2897,0,0,1,0,12,40
2898,0,0,1,0,12,40
2899,0,0,1,0,12,40
2900,0,0,1,0,12,40
2901,0,0,1,0,12,40
2902,0,0,1,0,12,40
2903,0,0,0,0,12,40
2904,0,0,0,0,12,40
2905,0,1,0,1,12,40
2906,0,1,0,1,12,40
2907,0,1,0,1,12,40
2908,0,1,0,1,12,40
2909,0,1,0,1,12,40
2910,0,1,0,1,12,40
2911,0,1,0,1,12,40
2912,0,1,0,1,12,40
2913,0,1,0,1,12,40
2914,0,1,0,1,12,40
2915,0,1,0,1,12,40
2916,0,1,0,1,12,40
2917,0,1,0,1,12,40
2918,0,0,0,1,12,40
2919,0,0,0,1,12,40
2920,0,0,0,1,12,40
2921,0,0,0,1,12,40
2922,0,0,0,1,12,40
2923,0,0,0,1,12,40
2924,0,0,0,1,12,40
2925,0,0,0,1,12,40
2926,0,0,0,1,12,40
2927,0,0,0,1,12,40
2928,0,0,0,1,12,40
2929,0,0,0,1,12,40
2930,0,0,0,1,12,40
2931,0,0,0,1,12,40
2932,0,0,0,1,12,40
2933,0,0,0,1,12,40
2934,0,0,0,1,12,40
2935,0,0,0,1,12,40
2936,0,0,0,1,12,40
2937,0,0,0,1,12,40
2938,0,0,0,1,12,40
2939,0,0,0,1,12,40
2940,0,0,0,1,12,40
2941,0,0,0,1,12,40
2942,0,0,0,0,12,40
2943,0,0,1,1,12,40
2944,0,0,1,1,12,40
2945,0,0,0,1,12,40
2946,0,0,0,1,12,40
2947,0,0,0,1,12,40
2948,0,0,0,1,12,40
2949,0,0,0,1,12,40
2950,0,0,0,1,12,40
2951,0,0,0,1,12,40
2952,0,0,0,1,12,40
2953,1,0,0,1,12,40
2954,0,0,0,1,12,40
2955,0,0,0,1,12,40
2956,0,0,0,1,12,40
2957,0,0,0,1,12,40
2958,0,0,0,1,12,40
2959,0,0,0,1,12,40
2960,0,0,0,1,12,40
2961,0,0,0,1,12,40
2962,1,0,0,1,12,40
2963,1,0,0,1,12,40
2964,1,0,0,1,12,40
2965,0,0,0,1,12,40
2966,0,0,0,1,12,40
2967,1,0,0,1,12,40
2968,1,0,0,1,12,40
2969,1,0,0,1,12,40
2970,1,0,0,1,12,40
3066,0,0,0,0,13,40
3067,0,0,0,0,13,40
3068,0,0,0,0,13,40
3069,0,0,0,0,13,40
3070,0,0,0,0,13,40
3071,0,0,0,0,13,40
3072,0,0,0,0,13,40
3073,0,0,0,0,13,40
3074,0,0,1,0,13,40
3075,0,0,1,0,13,40
3076,0,0,1,0,13,40
3077,0,0,1,0,13,40
3078,0,0,1,0,13,40
3079,0,0,1,0,13,40
3080,0,0,1,0,13,40
3081,0,0,1,0,13,40
3082,0,0,1,0,13,40
3083,0,0,1,0,13,40
3084,0,0,1,0,13,40
3085,0,0,1,0,13,40
3086,0,0,1,0,13,40
3087,0,0,1,0,13,40
3088,0,0,1,0,13,40
3089,0,0,1,0,13,40
3090,0,0,1,0,13,40
3091,0,0,1,0,13,40
3092,0,0,1,0,13,40
3093,0,0,0,0,13,40
3094,0,0,0,0,13,40
3095,1,0,1,0,13,40
3096,1,0,1,0,13,40
3097,1,0,1,0,13,40
3098,1,0,1,0,13,40
3099,1,0,1,0,13,40
3100,1,0,1,0,13,40
3101,1,0,1,0,13,40
3102,1,0,1,0,13,40
3103,1,0,1,0,13,40
3104,1,0,1,0,13,40
3105,0,1,1,0,13,40
3106,0,1,1,0,13,40
3107,0,1,1,0,13,40
3108,0,1,1,0,13,40
3109,0,1,1,0,13,40
3110,0,1,1,0,13,40
3111,0,1,1,0,13,40
3112,0,1,1,0,13,40
3113,0,0,1,0,13,40
3114,0,0,1,0,13,40
3115,0,0,1,0,13,40
3116,0,0,1,0,13,40
3117,0,0,1,0,13,40
3118,0,0,1,0,13,40
3119,0,0,1,0,13,40
3120,0,0,1,0,13,40
3121,0,0,0,0,13,40
3122,0,0,0,1,13,40
3123,0,1,0,1,13,40
3124,0,1,0,1,13,40
3125,0,1,0,1,13,40
3126,0,1,0,1,13,40
3127,0,1,0,1,13,40
3128,0,1,0,1,13,40
3129,0,1,0,1,13,40
3130,0,1,0,1,13,40
3131,0,1,0,1,13,40
3132,0,0,0,1,13,40
3133,0,0,0,1,13,40
3134,0,0,0,1,13,40
3135,0,0,0,1,13,40
3136,0,0,0,1,13,40
3137,0,0,0,1,13,40
3138,0,0,0,1,13,40
3139,0,0,0,1,13,40
3140,0,0,1,0,13,40
3141,0,0,1,0,13,40
3142,1,0,1,0,13,40
3143,0,0,1,0,13,40
3144,0,0,1,0,13,40
3145,0,0,1,0,13,40
3146,0,0,1,0,13,40
3147,1,0,1,0,13,40
3148,0,0,1,0,13,40
3149,0,0,0,0,13,40
3150,1,0,1,0,13,40
3151,0,0,1,0,13,40
3152,1,0,1,0,13,40
3153,1,0,1,0,13,40
3154,1,0,1,0,13,40
3155,1,0,1,0,13,40
3156,1,0,1,0,13,40
3157,1,0,1,0,13,40
3158,1,0,1,0,13,40
3159,1,0,1,0,13,40
3160,1,0,1,0,13,40
3161,1,0,1,0,13,40
3162,1,0,1,0,13,40
3163,1,0,1,0,13,40
3164,1,0,1,0,13,40
3165,1,0,1,0,13,40
3166,1,0,1,0,13,40
3167,1,0,1,0,13,40
3168,0,0,0,1,13,40
3169,0,0,0,1,13,40
3170,0,0,0,1,13,40
3171,0,0,0,1,13,40
3172,1,0,0,1,13,40
3173,0,0,0,1,13,40
3174,0,0,0,1,13,40
3175,0,0,0,1,13,40
3176,0,0,0,1,13,40
3177,0,0,0,1,13,40
3178,0,0,0,1,13,40
3179,0,0,0,1,13,40
3180,0,0,0,1,13,40
3181,0,0,0,1,13,40
3182,0,0,0,1,13,40
3183,0,0,0,1,13,40
3184,0,0,0,1,13,40
3185,0,0,0,1,13,40
3186,0,0,0,1,13,40
3187,0,0,0,1,13,40
3188,1,0,0,0,13,40
3189,1,0,0,1,13,40
3190,0,0,0,1,13,40
3191,0,0,0,1,13,40
3192,0,0,0,1,13,40
3193,0,0,0,1,13,40
3194,0,0,0,1,13,40
3195,0,0,0,1,13,40
3196,0,0,0,1,13,40
3197,0,0,0,1,13,40
3198,0,0,0,1,13,40
3199,0,0,0,1,13,40
3200,0,0,0,1,13,40
3201,0,0,0,1,13,40
3202,0,0,0,1,13,40
3203,0,0,0,1,13,40
3204,0,0,0,1,13,40
3205,0,0,0,1,13,40
3206,0,0,0,1,13,40
3207,0,0,0,1,13,40
3208,0,0,0,1,13,40
3209,0,0,0,1,13,40
3210,0,0,0,1,13,40
3211,0,0,0,0,13,40
3212,0,0,0,1,13,40
3213,0,0,0,1,13,40
3214,0,0,0,1,13,40
3215,0,0,0,1,13,40
3216,0,0,0,1,13,40
3312,1,0,1,0,14,40
3313,1,0,1,0,14,40
3314,1,0,1,0,14,40
3315,1,0,1,0,14,40
3316,1,0,1,0,14,40
3317,1,0,1,0,14,40
3318,1,0,1,0,14,40
3319,1,0,1,0,14,40
3320,1,0,1,0,14,40
3321,1,0,1,0,14,40
3322,1,0,1,0,14,40
3323,1,0,1,0,14,40
3324,1,0,1,0,14,40
3325,1,0,1,0,14,40
3326,1,0,1,0,14,40
3327,1,0,1,0,14,40
3328,1,0,0,0,14,40
3329,1,0,0,0,14,40
3330,0,1,0,0,14,40
3331,1,0,0,0,14,40
3332,1,0,0,0,14,40
3333,1,0,0,0,14,40
3334,1,0,0,0,14,40
3335,1,1,0,0,14,40
3336,1,0,0,0,14,40
3337,1,0,0,0,14,40
3338,1,0,0,0,14,40
3339,0,0,0,0,14,40
3340,1,0,1,1,14,40
3341,1,1,1,1,14,40
3342,1,1,1,1,14,40
3343,1,1,1,1,14,40
3344,1,1,1,1,14,40
3345,1,1,1,1,14,40
3346,1,1,1,1,14,40
3347,1,1,1,1,14,40
3348,1,1,1,1,14,40
3349,1,0,1,0,14,40
3350,0,0,1,0,14,40
3351,1,0,1,0,14,40
3352,1,1,1,0,14,40
3353,1,1,1,0,14,40
3354,1,0,1,0,14,40
3355,1,0,1,0,14,40
3356,1,0,1,0,14,40
3357,1,0,1,0,14,40
3358,1,0,1,0,14,40
3359,1,1,1,0,14,40
3360,0,1,1,0,14,40
3361,1,0,1,0,14,40
3362,1,0,1,0,14,40
3363,1,0,1,0,14,40
3364,1,0,1,0,14,40
3365,1,1,1,0,14,40
3366,1,0,1,0,14,40
3367,0,0,0,0,14,40
3368,0,0,0,1,14,40
3369,0,0,0,1,14,40
3370,0,0,0,1,14,40
3371,0,0,0,1,14,40
3372,0,0,0,1,14,40
3373,0,0,0,1,14,40
